name,lat,lon
Selma,36.5708,-119.6121
North Hills,34.2364,-118.4847
Shafter,35.5005,-119.2718
Sherman Oaks,34.1511,-118.4492
Simi Valley,34.2694,-118.7815
Soledad,36.4247,-121.3263
South El Monte,34.052,-118.0467
South Gate,33.9547,-118.212
South Lake Tahoe,38.9332,-119.9844
South Pasadena,34.1161,-118.1504
South San Francisco,37.6547,-122.4078
South San Jose Hills,34.0128,-117.9048
South Whittier,33.9502,-118.0392
South Yuba City,39.1166,-121.6391
Spring Valley,32.7448,-116.9989
Stanton,33.8025,-117.9931
Stockton,37.9577,-121.2908
Studio City,34.1486,-118.3965
Suisun,38.2382,-122.0402
Sun City,33.7092,-117.1973
Sunland,34.267,-118.3023
Sunnyvale,37.3688,-122.0364
Temecula,33.4936,-117.1484
Temple City,34.1072,-118.0578
Thousand Oaks,34.1706,-118.8376
Torrance,33.8358,-118.3406
Tracy,37.7399,-121.4262
Truckee,39.328,-120.1832
Tujunga,34.2522,-118.2884
Tulare,36.2077,-119.3473
Turlock,37.4947,-120.8466
Tustin,33.7458,-117.8262
North Tustin,33.7645,-117.7939
Twentynine Palms,34.1356,-116.0542
Ukiah,39.1502,-123.2078
Union City,37.5958,-122.0191
Universal City,34.1389,-118.3534
Upland,34.0975,-117.6484
Vacaville,38.3566,-121.9877
Valencia,34.4436,-118.6095
Valinda,34.0453,-117.9437
Vallejo,38.1041,-122.2566
Van Nuys,34.1867,-118.449
Venice,33.9908,-118.4601
Ventura,34.2783,-119.2932
Victorville,34.5361,-117.2912
Vincent,34.5005,-118.1165
Visalia,36.3302,-119.2921
Vista,33.2,-117.2425
Walnut,34.0203,-117.8653
Walnut Creek,37.9063,-122.065
Walnut Park,33.9681,-118.2251
Watsonville,36.9102,-121.7569
West Carson,33.8217,-118.2926
West Covina,34.0686,-117.939
West Hollywood,34.09,-118.3617
West Puente Valley,34.0517,-117.9684
West Sacramento,38.5805,-121.5302
Westminster,33.7592,-118.0067
Westmont,33.9414,-118.3023
Whittier,33.9792,-118.0328
Wildomar,33.5989,-117.28
Willowbrook,33.917,-118.2551
Windsor,38.5471,-122.8164
Winter Gardens,32.8312,-116.9334
Woodland,38.6785,-121.7733
Woodland Hills,34.1683,-118.6059
Yorba Linda,33.8886,-117.8131
Yuba City,39.1404,-121.6169
Yucaipa,34.0336,-117.0431
Yucca Valley,34.1142,-116.4322
Arvada,39.8028,-105.0875
Aurora,39.7294,-104.8319
Brighton,39.9853,-104.8205
Broomfield,39.9205,-105.0866
Cañon City,38.441,-105.2424
Castle Rock,39.3722,-104.8561
Castlewood,39.5847,-104.9011
Centennial,39.5792,-104.8769
Cimarron Hills,38.8586,-104.6989
Clifton,39.0919,-108.449
Colorado Springs,38.8339,-104.8214
Columbine,39.5878,-105.0694
Commerce City,39.8083,-104.9339
Denver,39.7392,-104.9847
Durango,37.2753,-107.8801
Englewood,39.6478,-104.9878
Fountain,38.6822,-104.7008
Golden,39.7555,-105.2211
Grand Junction,39.0639,-108.5506
Greenwood Village,39.6172,-104.9508
Highlands Ranch,39.5539,-104.9694
Ken Caryl,39.5758,-105.1122
Lafayette,39.9936,-105.0897
Lakewood,39.7047,-105.0814
Littleton,39.6133,-105.0166
Louisville,39.9778,-105.1319
Montrose,38.4783,-107.8762
Northglenn,39.8855,-104.9872
Parker,39.5186,-104.7614
Pueblo,38.2544,-104.6091
Pueblo West,38.35,-104.7228
Sherrelwood,39.8378,-105.0014
Southglenn,39.5872,-104.9528
Thornton,39.868,-104.9719
Westminster,39.8366,-105.0372
Wheat Ridge,39.7661,-105.0772
Dodge City,37.7528,-100.0171
Garden City,37.9717,-100.8727
Liberal,37.0431,-100.921
Alamogordo,32.8995,-105.9603
Albuquerque,35.0845,-106.6511
Carlsbad,32.4207,-104.2288
Clovis,34.4048,-103.2052
Farmington,36.7281,-108.2187
Gallup,35.5281,-108.7426
Hobbs,32.7026,-103.136
Las Cruces,32.3123,-106.7783
Los Lunas,34.8062,-106.7334
Rio Rancho,35.2334,-106.6645
Roswell,33.3944,-104.5249
Santa Fe,35.687,-105.9378
South Valley,35.01,-106.6781
Sunland Park,31.7965,-106.58
Boulder City,35.9786,-114.8325
Carson City,39.1638,-119.7674
Enterprise,36.0252,-115.2419
Fernley,39.608,-119.2518
Henderson,36.0397,-114.9819
Las Vegas,36.175,-115.1372
Mesquite,36.8055,-114.0672
North Las Vegas,36.1989,-115.1175
Pahrump,36.2083,-115.9839
Paradise,36.0972,-115.1467
Reno,39.5296,-119.8138
Spanish Springs,39.6491,-119.7074
Sparks,39.5349,-119.7527
Spring Valley,36.108,-115.245
Sun Valley,39.5963,-119.776
Sunrise Manor,36.2111,-115.0731
Whitney,36.0983,-115.0363
Winchester,36.13,-115.1189
Amarillo,35.222,-101.8313
Big Spring,32.2504,-101.4787
Del Rio,29.3627,-100.8968
Dumas,35.8656,-101.9732
Eagle Pass,28.7091,-100.4995
El Paso,31.7587,-106.4869
Hereford,34.8152,-102.3993
Horizon City,31.6926,-106.2075
Lubbock,33.5779,-101.8552
Midland,31.9974,-102.0779
Odessa,31.8457,-102.3676
Pampa,35.5362,-100.9599
Plainview,34.1848,-101.7068
San Angelo,31.4638,-100.437
Socorro,31.6546,-106.3033
Socorro Mission Number 1 Colonia,31.6362,-106.2905
West Odessa,31.8424,-102.4988
Cedar City,37.6775,-113.0619
Hurricane,37.1753,-113.29
Saint George,37.1041,-113.5841
Washington,37.1305,-113.5083
Wasco,35.5941,-119.341
Alhambra,33.4984,-112.1343
Anthem,33.8673,-112.1468
Apache Junction,33.415,-111.5496
Avondale,33.4356,-112.3496
Ahwatukee Foothills,33.3417,-111.984
Juneau,58.3019,-134.4197
Arcata,40.8665,-124.0828
Bayside,40.8424,-124.0637
Eureka,40.8021,-124.1637
McKinleyville,40.9465,-124.1006
Redding,40.5865,-122.3917
Susanville,40.4163,-120.653
Boulder,40.015,-105.2706
Erie,40.0503,-105.05
Evans,40.3764,-104.6922
Fort Collins,40.5853,-105.0844
Greeley,40.4233,-104.7091
Longmont,40.1672,-105.1019
Loveland,40.3978,-105.075
Windsor,40.4775,-104.9014
Boise,43.6135,-116.2034
Caldwell,43.6629,-116.6874
Coeur d'Alene,47.6777,-116.7805
Eagle,43.6954,-116.354
Idaho Falls,43.4666,-112.0341
Kuna,43.4918,-116.4201
Lewiston,46.4166,-117.0177
Lewiston Orchards,46.3804,-116.9754
Meridian,43.6121,-116.3915
Moscow,46.7324,-117.0002
Nampa,43.5407,-116.5635
Pocatello,42.8713,-112.4455
Post Falls,47.718,-116.9516
Rexburg,43.826,-111.7897
Twin Falls,42.563,-114.4609
Billings,45.7833,-108.5007
Bozeman,45.6796,-111.0386
Butte,46.0038,-112.5347
Great Falls,47.5002,-111.3008
Helena,46.5927,-112.0361
Kalispell,48.1958,-114.3129
Missoula,46.8722,-113.994
Bismarck,46.8083,-100.7837
Dickinson,46.8792,-102.7896
Mandan,46.8267,-100.8896
Minot,48.2325,-101.2963
Williston,48.147,-103.618
North Platte,41.1239,-100.7654
Elko,40.8324,-115.7631
Albany,44.6365,-123.1059
Aloha,45.4943,-122.867
Altamont,42.2068,-121.7372
Ashland,42.1946,-122.7095
Beaverton,45.4871,-122.8037
Bend,44.0582,-121.3153
Bethany,45.5579,-122.8676
Canby,45.2629,-122.6926
Central Point,42.376,-122.9164
Coos Bay,43.3665,-124.2179
Corvallis,44.5646,-123.262
Dallas,44.9193,-123.317
Eugene,44.0521,-123.0868
Forest Grove,45.5198,-123.1107
Four Corners,44.9279,-122.9837
Grants Pass,42.4393,-123.3307
Gresham,45.4982,-122.4315
Happy Valley,45.4468,-122.5304
Hayesville,44.986,-122.9829
Hermiston,45.8404,-119.2895
Hillsboro,45.5229,-122.9898
Keizer,44.9901,-123.0262
Klamath Falls,42.2249,-121.7817
Lake Oswego,45.4207,-122.6706
Lebanon,44.5365,-122.907
Lents,45.4798,-122.5673
McMinnville,45.2101,-123.1987
Medford,42.3265,-122.8756
Milwaukie,45.4462,-122.6393
Newberg,45.3001,-122.9732
Oak Grove,45.4168,-122.6401
Oregon City,45.3573,-122.6068
Pendleton,45.6721,-118.7886
Portland,45.5234,-122.6762
Redmond,44.2726,-121.1739
Roseburg,43.2165,-123.3417
Salem,44.9429,-123.0351
Sherwood,45.3565,-122.8401
Springfield,44.0462,-123.022
The Dalles,45.5946,-121.1787
Tigard,45.4312,-122.7715
Troutdale,45.5393,-122.3873
Tualatin,45.384,-122.764
West Linn,45.3657,-122.6123
Wilsonville,45.2998,-122.7737
Woodburn,45.1437,-122.8554
Rapid City,44.0805,-103.231
Bountiful,40.8894,-111.8808
Brigham City,41.5102,-112.0155
Centerville,40.918,-111.8722
Clearfield,41.1108,-112.026
Clinton,41.1397,-112.0505
Cottonwood Heights,40.6197,-111.8102
Draper,40.5247,-111.8638
Eagle Mountain,40.3141,-112.0069
East Millcreek,40.7,-111.8105
Farmington,40.9805,-111.8874
Herriman,40.5141,-112.033
Highland,40.4255,-111.7945
Holladay,40.6688,-111.8247
Kaysville,41.0352,-111.9386
Kearns,40.66,-111.9963
Layton,41.0602,-111.971
Lehi,40.3916,-111.8508
Logan,41.7355,-111.8344
Magna,40.7091,-112.1016
Midvale,40.6111,-111.8999
Millcreek,40.6869,-111.8755
Murray,40.6669,-111.888
North Ogden,41.3072,-111.9602
North Salt Lake,40.8486,-111.9069
Ogden,41.223,-111.9738
Orem,40.2969,-111.6946
Payson,40.0444,-111.7322
Pleasant Grove,40.3641,-111.7385
Provo,40.2338,-111.6585
Riverton,40.5219,-111.9391
Roy,41.1616,-112.0263
Salt Lake City,40.7608,-111.891
Sandy,40.5916,-111.8841
Sandy Hills,40.5811,-111.8508
Saratoga Springs,40.3491,-111.9047
South Jordan Heights,40.5638,-111.9494
South Jordan,40.5622,-111.9297
South Ogden,41.1919,-111.9713
South Salt Lake,40.7188,-111.8883
Spanish Fork,40.115,-111.6549
Springville,40.1652,-111.6108
Syracuse,41.0894,-112.0647
Taylorsville,40.6677,-111.9388
Tooele,40.5308,-112.2983
West Jordan,40.6097,-111.9391
West Valley City,40.6916,-112.001
Aberdeen,46.9754,-123.8157
Anacortes,48.5126,-122.6127
Arlington,48.1987,-122.1251
Auburn,47.3073,-122.2284
Battle Ground,45.781,-122.5334
Bellevue,47.6104,-122.2007
Bellingham,48.7596,-122.4882
Bonney Lake,47.177,-122.1865
Bothell,47.7623,-122.2054
Bremerton,47.5673,-122.6326
Burien,47.4704,-122.3468
Camas,45.5871,-122.3995
Centralia,46.7162,-122.9543
Cottage Lake,47.7443,-122.0774
Covington,47.3582,-122.1222
Des Moines,47.4018,-122.3243
Edmonds,47.8106,-122.3774
Ellensburg,46.9965,-120.5478
Everett,47.979,-122.2021
Fairwood,47.4484,-122.1573
Federal Way,47.3223,-122.3126
Five Corners,45.6846,-122.5751
Frederickson,47.0962,-122.3587
Graham,47.0529,-122.2943
Hazel Dell,45.6715,-122.6629
Issaquah,47.5301,-122.0326
Kenmore,47.7573,-122.244
Kennewick,46.2112,-119.1372
Kent,47.3809,-122.2348
Kirkland,47.6815,-122.2087
Lacey,47.0343,-122.8232
Lake Stevens,48.0151,-122.0637
Lakewood,47.1718,-122.5185
Longview,46.1382,-122.9382
Lynnwood,47.8209,-122.3151
Maple Valley,47.3927,-122.0464
Martha Lake,47.8509,-122.2393
Marysville,48.0518,-122.1771
Mercer Island,47.5706,-122.2221
Mill Creek,47.8601,-122.2043
Monroe,47.8554,-121.971
Moses Lake,47.1301,-119.2781
Mount Vernon,48.4212,-122.334
Mountlake Terrace,47.7882,-122.3087
Mukilteo,47.9445,-122.3046
North Creek,47.8195,-122.1762
Oak Harbor,48.2932,-122.6432
Olympia,47.0379,-122.9007
Opportunity,47.6499,-117.2399
Orchards,45.6665,-122.5609
Parkland,47.1554,-122.434
Pasco,46.2396,-119.1006
Port Angeles,48.1182,-123.4307
Pullman,46.7313,-117.1796
Puyallup,47.1854,-122.2929
Redmond,47.674,-122.1215
Renton,47.4829,-122.2171
Richland,46.2857,-119.2845
Salmon Creek,45.7107,-122.649
Sammamish,47.6418,-122.0804
SeaTac,47.4485,-122.2922
Seattle,47.6062,-122.3321
Shoreline,47.7556,-122.3415
Silverdale,47.6445,-122.6949
South Hill,47.1412,-122.2701
Spanaway,47.104,-122.4346
Spokane,47.6597,-117.4291
Spokane Valley,47.6732,-117.2394
Sunnyside,46.3237,-120.0086
Tacoma,47.2529,-122.4443
Tukwila,47.474,-122.261
Tumwater,47.0073,-122.9093
University Place,47.2356,-122.5504
Vancouver,45.6387,-122.6615
Walla Walla,46.0646,-118.343
Washougal,45.5826,-122.3534
Wenatchee,47.4235,-120.3104
West Lake Sammamish,47.5776,-122.1012
West Lake Stevens,47.9934,-122.1018
Bainbridge Island,47.6262,-122.5212
Yakima,46.6021,-120.5059
Casper,42.8666,-106.3131
Cheyenne,41.14,-104.8202
Gillette,44.2911,-105.5022
Laramie,41.3114,-105.5911
Rock Springs,41.5875,-109.2029
Sheridan,44.7972,-106.9562
American Fork,40.3769,-111.7958
Kahului,20.8895,-156.4743
Kailua,21.4024,-157.7405
Kaneohe,21.3999,-157.799
Kīhei,20.7646,-156.4458
Makakilo City,21.3469,-158.0858
Mililani Town,21.4504,-158.015
Pearl City,21.3973,-157.9752
Wahiawā,21.5028,-158.0246
Wailuku,20.8913,-156.506
Waipahu,21.3867,-158.0092
‘Ewa Gentry,21.34,-158.0304
Hilo,19.7299,-155.0907
Honolulu,21.3069,-157.8583
Eagle River,61.3214,-149.5678
Fairbanks,64.8378,-147.7164
Anchorage,61.2181,-149.9003
Badger,64.8,-147.5333
Milton,34.1322,-84.3007
Johns Creek,34.0289,-84.1986
Cutler Bay,25.5783,-80.3377
Morningside Heights,40.81,-73.9625
East Harlem,40.7947,-73.9425
Alafaya,28.5641,-81.2114
Millburn,40.7248,-74.304
Briarwood,40.7094,-73.8153
Stevenson Ranch,34.3905,-118.5737
Fort Liberty,35.139,-79.006
Kapolei,21.3356,-158.0582
City of Milford (balance),41.2237,-73.0616
City of Sammamish,47.6044,-122.0377
Silver Firs,47.866,-122.1551
Vineyard,38.4645,-121.3469
Gramercy Park,40.7375,-73.9861
Kew Gardens Hills,40.73,-73.8234
Wallingford Center,41.4499,-72.8189
Braintree,42.2038,-71.0022
North Attleborough Center,41.9726,-71.3247
Bel Air North,39.5543,-76.3731
Bel Air South,39.5051,-76.3198
Mercerville-Hamilton Square,40.2313,-74.6722
Oxon Hill-Glassmanor,38.7962,-76.975
Gates-North Gates,43.1655,-77.7007
Greater Upper Marlboro,38.8314,-76.7483
West Falls Church,38.8648,-77.1879
Lanham-Seabrook,38.9684,-76.8511
Lutherville-Timonium,39.44,-76.611
Setauket-East Setauket,40.9306,-73.1018
St. Charles,38.6073,-76.9248
Suitland-Silver Hill,38.8469,-76.9259
Fort Leonard Wood,37.7057,-92.1572
Saginaw Township North,43.46,-84.0067
West Bloomfield Township,42.5689,-83.3836
East Lake-Orient Park,27.9827,-82.3788
Four Corners,28.3329,-81.6474
Greater Northdale,28.1054,-82.5259
Candler-McAfee,33.7267,-84.2725
Sandalfoot Cove,26.3386,-80.1869
University,28.0739,-82.439
Vero Beach South,27.6164,-80.4131
Kendall West,25.7065,-80.4388
Palm River-Clair Mel,27.9239,-82.3794
Arden-Arcade,38.6025,-121.3785
Bryn Mawr-Skyway,47.4943,-122.2409
Casa de Oro-Mount Helix,32.764,-116.9688
Florence-Graham,33.9677,-118.2444
Fort Hood,31.1349,-97.7756
Inglewood-Finn Hill,47.7205,-122.2317
La Crescenta-Montrose,34.2322,-118.2353
East Hill-Meridian,47.4105,-122.1737
Picnic Point-North Lynnwood,47.8628,-122.295
Security-Widefield,38.7473,-104.7144
Union Hill-Novelty Hill,47.6789,-122.0283
Vincent,34.0984,-117.9238
West Whittier-Los Nietos,33.976,-118.0691
Summerlin South,36.1171,-115.33
Makakilo,21.3524,-158.0866
Schofield Barracks,21.4984,-158.0652
Tri-Cities,46.2454,-119.1962
San Tan Valley,33.1911,-111.528
Midway,30.4065,-87.0055
Oakleaf Plantation,30.1708,-81.8355
East Honolulu,21.2891,-157.7173
Old Jamestown,38.8349,-90.2851
Bothell West,47.8053,-122.2406
Eastmont,47.8974,-122.1815
Mill Creek East,47.836,-122.1877
Enchanted Hills,35.3368,-106.593
West Hills,34.1973,-118.644
Detroit-Shoreway,41.4777,-81.7299
Clark-Fulton,41.464,-81.7098
The Acreage,26.794,-80.2675
Eastvale,33.9636,-117.5642
Oak Hill,38.9258,-77.4016
Bridgewater,40.6008,-74.6482
Warren Township,40.6082,-74.518
Fairfield Heights,39.8286,-86.3822
Chicago Loop,41.8841,-87.6333
Greater Grand Crossing,41.7611,-87.6148
Auburn Gresham,41.7418,-87.6532
Financial District,40.7079,-74.0086
Sunset Park,40.6455,-74.0124
South Kingstown,41.4472,-71.5249
Noe Valley,37.7502,-122.4337
Visitacion Valley,37.7171,-122.4043
La Porte,41.6077,-86.7139
Randolph,40.8483,-74.5815
Mount Pleasant,42.6974,-87.8558
Northdale,28.0939,-82.5056
Waterford,41.3417,-72.136
Meadowbrook,37.4488,-77.4735
Lincoln,41.9211,-71.435
Johnston,41.8219,-71.5068
Hot Springs National Park,34.5317,-93.0638
Dixiana,33.7402,-86.6494
Cranberry Township,40.685,-80.1071
Center City,39.9512,-75.1592
Silver Lake,34.0867,-118.2702
Echo Park,34.0781,-118.2607
St. Johns,30.0815,-81.5477
Stonecrest,33.7085,-84.1348
Cortlandt Manor,41.28,-73.8716
Valley Glen,34.1899,-118.4495
Encanto,33.4794,-112.0782
Central City,33.44,-112.058
South Fulton,33.5926,-84.6729
Young,-32.6984,-57.6269
Trinidad,-33.5165,-56.8996
Treinta y Tres,-33.2333,-54.3833
Tacuarembó,-31.7169,-55.9811
Santa Lucía,-34.4533,-56.3906
San José de Mayo,-34.3375,-56.7136
San Carlos,-34.7912,-54.9182
Salto,-31.3833,-57.9667
Rocha,-34.4833,-54.3333
Rivera,-30.9053,-55.5508
Progreso,-34.6674,-56.2176
Paysandú,-32.3171,-58.0807
Paso de Carrasco,-34.8603,-56.0522
Pando,-34.7172,-55.9584
Montevideo,-34.9033,-56.1882
Minas,-34.3759,-55.2377
Mercedes,-33.2524,-58.0305
Melo,-32.3703,-54.1675
Maldonado,-34.9,-54.95
Las Piedras,-34.7302,-56.2192
La Paz,-34.7603,-56.2259
Fray Bentos,-33.1165,-58.3107
Florida,-34.0956,-56.2142
Durazno,-33.3806,-56.5236
Dolores,-33.5301,-58.217
Delta del Tigre,-34.7649,-56.3645
Colonia del Sacramento,-34.4626,-57.8398
Carmelo,-34.0002,-58.284
Canelones,-34.5228,-56.2778
Artigas,-30.4,-56.4667
Barros Blancos,-34.7524,-56.0026
Nukus,42.4531,59.6103
Qŭnghirot,43.0433,58.8394
Xo‘jayli Shahri,42.4088,59.4454
Oltinko‘l,43.0687,58.9037
Zomin Shaharchasi,39.9606,68.3958
Urgut Shahri,39.419,67.2612
Tirmiz,37.2242,67.2783
Sho‘rchi,37.9994,67.7875
Shahrisabz,39.0578,66.8342
Samarkand,39.6542,66.9597
Qarshi,38.8606,65.789
Muborak,39.2553,65.1528
Kitob,39.1216,66.886
Kattaqo’rg’on Shahri,39.9055,66.2656
Koson,39.0375,65.585
Karakul’,39.5333,63.8333
Kogon Shahri,39.7275,64.5547
G‘uzor,38.6213,66.2515
Galaosiyo Shahri,39.8572,64.4464
Juma Shahri,39.7161,66.6642
Denov,38.2675,67.8989
Chiroqchi,39.0336,66.5722
Chelak,39.92,66.8623
Bulung’ur Shahri,39.76,67.2744
Bukhara,39.7747,64.4286
Beshkent,38.8214,65.6531
Boysun,38.2084,67.2066
Oqtosh,39.9214,65.9253
Zafar,40.9833,68.9
Yaypan,40.3758,70.8156
Yangiyŭl,41.112,69.0471
Yangiyer,40.275,68.8225
Yangirabot,40.0254,65.961
Yangiqo‘rg‘on,41.1947,71.7238
Yangiobod,41.1192,70.0941
Vobkent Shahri,40.0003,64.5021
Uychi,41.0807,71.9233
Urganch,41.5534,60.6206
Dashtobod,40.1269,68.4944
Uchqŭrghon Shahri,41.1137,72.0792
Tŭytepa,41.0321,69.3625
To‘rqao‘rg‘on,40.9998,71.5116
Toshloq,40.4772,71.7678
Tashkent,41.2647,69.2163
Toshbuloq,40.9162,71.5782
Sirdaryo,40.8436,68.6617
Shovot,41.6582,60.2945
Shofirkon Shahri,40.12,64.5014
Salor,41.3722,69.3817
Qo’shko’pir,41.5328,60.347
Qo‘qon,40.5286,70.9425
Piskent,40.8972,69.3506
Payshamba Shahri,40.0114,66.2311
Parkent,41.2944,69.6764
Pop,40.8736,71.1089
Paxtakor Shahri,40.3118,67.9567
Olmaliq,40.8447,69.5983
Ohangaron,40.9064,69.6383
Nurota,40.5614,65.6886
Novyy Turtkul’,41.55,61.0167
Navoiy,40.0844,65.3792
Namangan,40.9983,71.6726
Marg‘ilon,40.4724,71.7246
Manghit,42.1156,60.0597
Asaka,40.6415,72.2387
Quvasoy,40.2972,71.9803
Qo‘rg‘ontepa,40.7319,72.7618
Kirguli,40.4355,71.7672
Qibray,41.3897,69.465
Xonobod,40.8026,72.975
Xo‘jaobod,40.6689,72.56
Xiva,41.3856,60.3641
Haqqulobod,40.9167,72.1167
Kosonsoy,41.2494,71.5474
Jizzax,40.1234,67.8284
Iskandar,41.5539,69.7008
Qorasuv,40.7278,72.8858
Hazorasp,41.3194,61.0742
Gurlan,41.8412,60.3927
Guliston,40.4897,68.7842
G’ijduvon Shahri,40.1022,64.6823
G‘azalkent,41.5581,69.7708
Gagarin Shahri,40.6647,68.1677
Fergana,40.3842,71.7843
Jalolquduq,40.6892,72.6093
Do’stlik Shahri,40.5288,68.0315
Druzhba,41.2222,61.3067
Dardoq,40.8158,72.8317
Chust,41.0033,71.2379
Chirchiq,41.4689,69.5822
Chinoz,40.9363,68.7613
Chortoq,41.0692,71.8237
Bo‘ka,40.8111,69.1942
Beshariq,40.4358,70.6103
Beruniy,41.6911,60.7525
Bektemir,41.2097,69.3342
Bekobod,40.2208,69.2697
Angren,41.0167,70.1436
Andijon,40.7821,72.3442
Oltiariq,40.3919,71.4742
Oyim,40.8196,72.7423
Quva,40.522,72.0729
Sultonobod,40.7646,72.9765
Vatican City,41.9027,12.4541
Kingstown,13.1553,-61.2274
Kingstown Park,13.1592,-61.2316
La Asunción,11.0333,-63.8628
Anaco,9.4296,-64.4643
Alto Barinas,8.5931,-70.2261
Zaraza,9.3503,-65.3245
Yumare,10.597,-68.6733
Yaritagua,10.0808,-69.1242
Villa de Cura,10.0386,-67.4894
Villa Bruzual,9.3319,-69.1197
Valle de La Pascua,9.2155,-66.0073
Valera,9.3178,-70.6036
Valencia,10.162,-68.0076
Ureña,7.9186,-72.4471
Urachiche,10.1585,-69.0078
Upata,8.0162,-62.4056
Turmero,10.2286,-67.4742
Tumeremo,7.2986,-61.505
Tucupita,9.0581,-62.05
Tucupido,9.273,-65.7715
Tucaní,8.97,-71.2728
Tucacas,10.7901,-68.3256
Trujillo,9.3658,-70.4369
Tovar,8.3302,-71.7528
Tinaquillo,9.9186,-68.3047
Tinaco,9.6989,-68.4327
Timotes,8.9822,-70.7393
Tía Juana,10.2593,-71.3634
Temblador,9.0052,-62.6449
Táriba,7.8212,-72.2233
Tabay,8.6317,-71.0783
Soledad,8.1621,-63.5654
Socopó,8.2306,-70.822
Santa Teresa del Tuy,10.2329,-66.6647
Santa Rita,10.5364,-71.511
Santa Elena de Uairén,4.6023,-61.1102
Santa Cruz de Mora,8.3992,-71.6408
Santa Cruz de Mara,10.7927,-71.685
Santa Bárbara,7.8135,-71.1779
Santa Ana,11.0683,-63.9224
Santa Ana,7.6424,-72.2771
San Rafael de Onoto,9.6781,-68.9728
San Rafael,10.962,-71.7303
San Mateo,10.213,-67.4236
San Juan de los Morros,9.9115,-67.3538
Colón,8.0312,-72.2605
San Juan Bautista,11.0142,-63.9438
San José de Barlovento,10.3012,-65.9905
San José de Guanipa,8.8872,-64.1651
San Joaquín,10.2606,-67.7935
San Felipe,10.3399,-68.7425
San Cristóbal,7.7669,-72.225
San Carlos del Zulia,9.001,-71.9268
San Carlos,9.6612,-68.5827
Sanare,9.7521,-69.6524
San Antonio del Táchira,7.8145,-72.4431
San Antonio de Los Altos,10.3885,-66.9518
Sabaneta,8.7523,-69.9335
Sabana de Parra,10.1211,-69.0364
Rubio,7.7013,-72.3557
La Villa del Rosario,10.3258,-72.3134
Río Chico,10.319,-65.9775
Quíbor,9.9287,-69.6201
Punto Fijo,11.6915,-70.1992
Punta de Piedras,10.9012,-64.0969
Punta de Mata,9.6913,-63.6092
Punta Cardón,11.6581,-70.215
Puerto Píritu,10.059,-65.037
Puerto La Cruz,10.2138,-64.6328
Puerto Cumarebo,11.4861,-69.3532
Puerto Cabello,10.4731,-68.0125
Puerto Ayacucho,5.6605,-67.5834
Pueblo Nuevo,11.9479,-69.9231
Porlamar,10.9577,-63.8697
Píritu,9.3708,-69.2103
Petare,10.4768,-66.8079
Pariaguán,8.8436,-64.7105
Pampatar,11.0012,-63.793
Pampanito,9.4104,-70.5012
Pampán,9.4452,-70.4756
Palo Negro,10.1739,-67.5419
Palmira,7.8375,-72.2279
Ospino,9.2957,-69.4543
Ocumare del Tuy,10.1182,-66.7751
Obispos,8.607,-70.1049
Nueva Bolivia,9.1401,-71.0914
Nirgua,10.1504,-68.5648
Motatán,9.3918,-70.5906
Morón,10.4872,-68.2008
Montalbán,10.2131,-68.3267
Miranda,10.1508,-68.3932
Michelena,7.9564,-72.2424
Mérida,8.5897,-71.1561
Mene Grande,9.8464,-70.9266
Mene de Mauroa,10.6809,-71.0361
Mariara,10.2953,-67.7177
Maracay,10.2354,-67.5911
Maracaibo,10.6666,-71.6124
Mamporal,10.3656,-66.1339
Maiquetía,10.5945,-66.9562
Machiques,10.0608,-72.5521
Los Teques,10.3445,-67.0432
Los Rastrojos,10.0259,-69.2417
Los Dos Caminos,10.4939,-66.8286
La Victoria,10.2268,-67.3312
La Vela de Coro,11.4608,-69.5657
Las Vegas,9.5372,-68.6302
Las Tejerías,10.2542,-67.1733
La Paragua,6.8333,-63.3333
Lagunillas,10.1301,-71.2595
Lagunillas,8.5046,-71.3894
La Guaira,10.6016,-66.9329
La Concepción,10.6192,-71.8381
Concepción,10.4119,-71.6892
La Azulita,8.7136,-71.4442
Judibana,11.7591,-70.1842
Juan Griego,11.0817,-63.9655
Higuerote,10.4829,-66.101
Güiria,10.5772,-62.2984
Güigüe,10.0834,-67.778
Guatire,10.474,-66.5424
Guasipati,7.477,-61.8967
Guarenas,10.4703,-66.6193
Guanarito,8.6962,-69.2083
